sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160270251919200,1,1,1,200,0.9713599682,0,0.2376127541,0.1919259876,0,1,0,2.051478386,-0.2376127541,0,0.9713599682,2
160270267372800,2,1,1,200,0.9690333605,0,0.2469297796,0.1996085048,0,1,0,1.053644419,-0.2469297796,0,0.9690333605,2
160270267407200,1,1,1,200,0.9690333605,0,0.2469297796,0.1996085048,0,1,0,2.053644419,-0.2469297796,0,0.9690333605,2
160270282975700,2,1,1,200,0.9678452611,0,0.2515464127,0.203422159,0,1,0,1.054725051,-0.2515464127,0,0.9678452611,2
160270283018300,1,1,1,200,0.9678452611,0,0.2515464127,0.203422159,0,1,0,2.05472517,-0.2515464127,0,0.9678452611,2
160270298940400,2,1,1,200,0.966639936,0,0.2561390698,0.2072207183,0,1,0,1.055805206,-0.2561390698,0,0.966639936,2
160270298974700,1,1,1,200,0.966639936,0,0.2561390698,0.2072207183,0,1,0,2.055805206,-0.2561390698,0,0.966639936,2
160270314610300,2,1,1,200,0.964140296,0,0.2653929889,0.2148892134,0,1,0,1.057997823,-0.2653929889,0,0.964140296,2
160270314667300,1,1,1,200,0.964140296,0,0.2653929889,0.2148892134,0,1,0,2.057997704,-0.2653929889,0,0.964140296,2
160270330077900,2,1,1,200,0.9616471529,0,0.274289608,0.2222807258,0,1,0,1.060127497,-0.274289608,0,0.9616471529,2
160270330130200,1,1,1,200,0.9616471529,0,0.274289608,0.2222807258,0,1,0,2.060127497,-0.274289608,0,0.9616471529,2
160270345396400,2,1,1,200,0.9616471529,0,0.274289608,0.2222807258,0,1,0,1.060127497,-0.274289608,0,0.9616471529,2
160270345448600,1,1,1,200,0.9616471529,0,0.274289608,0.2222807258,0,1,0,2.060127497,-0.274289608,0,0.9616471529,2
160270361038900,2,1,1,200,0.959084034,0,0.2831215858,0.2296378613,0,1,0,1.062264442,-0.2831215858,0,0.959084034,2
160270361094500,1,1,1,200,0.959084034,0,0.2831215858,0.2296378613,0,1,0,2.062264442,-0.2831215858,0,0.959084034,2
160270376303600,2,1,1,200,0.9564698339,0,0.2918311656,0.2369126379,0,1,0,1.064395547,-0.2918311656,0,0.9564698339,2
160270376367400,1,1,1,200,0.9564698339,0,0.2918311656,0.2369126379,0,1,0,2.064395428,-0.2918311656,0,0.9564698339,2
160270391684800,2,1,1,200,0.9551970959,0,0.2959704399,0.2403770536,0,1,0,1.065417171,-0.2959704399,0,0.9551970959,2
160270391788600,1,1,1,200,0.9551970959,0,0.2959704399,0.2403770536,0,1,0,2.06541729,-0.2959704399,0,0.9551970959,2
160270407387100,2,1,1,200,0.9538748264,0,0.3002046645,0.2439257652,0,1,0,1.066468358,-0.3002046645,0,0.9538748264,2
160270407429700,1,1,1,200,0.9538748264,0,0.3002046645,0.2439257652,0,1,0,2.066468239,-0.3002046645,0,0.9538748264,2
160270422526200,2,1,1,200,0.9511905909,0,0.3086040318,0.2509800494,0,1,0,1.068572998,-0.3086040318,0,0.9511905909,2
160270422580000,1,1,1,200,0.9511905909,0,0.3086040318,0.2509800494,0,1,0,2.068572998,-0.3086040318,0,0.9511905909,2
160270438123900,2,1,1,200,0.9498775005,0,0.3126223087,0.2543619871,0,1,0,1.069589496,-0.3126223087,0,0.9498775005,2
160270438160000,1,1,1,200,0.9498775005,0,0.3126223087,0.2543619871,0,1,0,2.069589615,-0.3126223087,0,0.9498775005,2
160270454189100,2,1,1,200,0.947201848,0,0.3206379414,0.2611223459,0,1,0,1.071636915,-0.3206379414,0,0.947201848,2
160270454218600,1,1,1,200,0.947201848,0,0.3206379414,0.2611223459,0,1,0,2.071636915,-0.3206379414,0,0.947201848,2
160270469801900,2,1,1,200,0.9458562732,0,0.324585706,0.2644589245,0,1,0,1.072655439,-0.324585706,0,0.9458562732,2
160270469862700,1,1,1,200,0.9458562732,0,0.324585706,0.2644589245,0,1,0,2.072655439,-0.324585706,0,0.9458562732,2
160270485294700,2,1,1,200,0.9445115924,0,0.3284781575,0.2677535117,0,1,0,1.073666692,-0.3284781575,0,0.9445115924,2
160270485324600,1,1,1,200,0.9445115924,0,0.3284781575,0.2677535117,0,1,0,2.073666573,-0.3284781575,0,0.9445115924,2
160270500901000,2,1,1,200,0.9417434335,0,0.3363321424,0.2744155526,0,1,0,1.075729251,-0.3363321424,0,0.9417434335,2
160270501028100,1,1,1,200,0.9417434335,0,0.3363321424,0.2744155526,0,1,0,2.07572937,-0.3363321424,0,0.9417434335,2
160270516462500,2,1,1,200,0.9403916597,0,0.3400933743,0.2776129544,0,1,0,1.076727986,-0.3400933743,0,0.9403916597,2
160270516602500,1,1,1,200,0.9403916597,0,0.3400933743,0.2776129544,0,1,0,2.076727867,-0.3400933743,0,0.9403916597,2
160270532641800,2,1,1,200,0.9376726151,0,0.3475199342,0.283939898,0,1,0,1.078722477,-0.3475199342,0,0.9376726151,2
160270532674400,1,1,1,200,0.9376726151,0,0.3475199342,0.283939898,0,1,0,2.078722477,-0.3475199342,0,0.9376726151,2
