sessionID,trackingEpoch,sequence,sampleTimeNs,targetTimeNs,elapsedSeconds,pattern
7745843459245656472,2,158,158631947535500,158631947535500,1.744662,roll
7745843459245656472,2,159,158631958854200,158631958854200,1.755985,roll
7745843459245656472,2,160,158631969882000,158631969882000,1.767017,roll
7745843459245656472,2,161,158631980880400,158631980880400,1.778007,roll
7745843459245656472,2,162,158631991953100,158631991953100,1.789023,roll
7745843459245656472,2,163,158632003154500,158632003154500,1.800268,roll
7745843459245656472,2,164,158632014451100,158632014451100,1.811572,roll
7745843459245656472,2,165,158632025567700,158632025567700,1.822696,roll
7745843459245656472,2,166,158632036519700,158632036519700,1.833659,roll
7745843459245656472,2,167,158632047977600,158632047977600,1.845113,roll
7745843459245656472,2,168,158632058638700,158632058638700,1.855734,roll
7745843459245656472,2,169,158632070052200,158632070052200,1.867190,roll
7745843459245656472,2,170,158632081275800,158632081275800,1.878388,roll
7745843459245656472,2,171,158632092137800,158632092137800,1.889192,roll
7745843459245656472,2,172,158632103044000,158632103044000,1.900182,roll
7745843459245656472,2,173,158632114088300,158632114088300,1.911213,roll
7745843459245656472,2,174,158632125607700,158632125607700,1.922741,roll
7745843459245656472,2,175,158632136646400,158632136646400,1.933786,roll
7745843459245656472,2,176,158632147804500,158632147804500,1.944938,roll
7745843459245656472,2,177,158632159058400,158632159058400,1.956164,roll
7745843459245656472,2,178,158632169935600,158632169935600,1.967073,roll
7745843459245656472,2,179,158632180991900,158632180991900,1.978127,roll
7745843459245656472,2,180,158632192256700,158632192256700,1.989389,roll
